"","Indnum","Group","Activity","Activity_Num","QL_cleaned","Consumption","cf_rate","carbon_footprint"
"12972",481,3,"use of cooking range",12,41.7,0,0.000135,0
"12973",481,3,"use of  oven",13,35,12,0.00015,0.0018
"12974",481,3,"use of self-clean feature of electric oven",14,18,1,0.000178,0.000178
"12975",481,3,"Small kitchen appliance in the home",15,41.7,0,4.75e-05,0
"12976",481,4,"TV/computer use",16,28,59,2e-06,0.000118
"12977",481,5,"air travel - large plane",17,47,3771,0.000179,0.675009
"12978",481,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"12979",481,5,"car trips- self only",19,43,429,0.000551,0.236379
"12980",481,5,"car trips - driver and self",20,28,36,0.000554,0.019944
"12981",481,5,"car trips - 2+ people with multiple end points",21,41.7,25,0.000354,0.00885
"12982",481,5,"trips using public ground transportation",22,44,19,0.000276,0.005244
"12983",481,6,"bags of garbage disposed",23,42,19,0.0419,0.7961
"12984",481,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"12985",481,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"12986",481,6,"hazardous or electric items disposed",26,41.7,0,0.0211,0
"12987",481,6,"large items disposed",27,19,0,0.0211,0
"12988",482,1,"Household heating => 70F",1,69,10,0.000436,0.00436
"12989",482,1,"Household heating < 70F",2,91,10,0.000872,0.00872
"12990",482,1,"Use of heat pump",3,52,0,0.001074,0
"12991",482,1,"Use of air conditioner",4,46,22,0.000598,0.013156
"12992",482,2,"shower - short",5,88,7,0.000122,0.000854
"12993",482,2,"shower - long (> 3 min)",6,81,14,0.0001855,0.002597
"12994",482,2,"bath",7,12,0,0.00025,0
"12995",482,2,"wash-up",8,39,48,3.55e-05,0.001704
"12996",482,3,"use of dishwasher",9,20,0,0.0002895,0
"12997",482,3,"use of clothes washer",10,39,5,0.000326,0.00163
"12998",482,3,"use of clothes dryer",11,19,1,0.000122,0.000122
"12999",482,3,"use of cooking range",12,43.2,0,0.000135,0
"13000",482,3,"use of  oven",13,40,10,0.00015,0.0015
"13001",482,3,"use of self-clean feature of electric oven",14,12,3,0.000178,0.000534
"13002",482,3,"Small kitchen appliance in the home",15,43.2,0,4.75e-05,0
"13003",482,4,"TV/computer use",16,21,64,2e-06,0.000128
"13004",482,5,"air travel - large plane",17,41,3861,0.000179,0.691119
"13005",482,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13006",482,5,"car trips- self only",19,46,301,0.000551,0.165851
"13007",482,5,"car trips - driver and self",20,24,20,0.000554,0.01108
"13008",482,5,"car trips - 2+ people with multiple end points",21,43.2,22,0.000354,0.007788
"13009",482,5,"trips using public ground transportation",22,54,18,0.000276,0.004968
"13010",482,6,"bags of garbage disposed",23,50,27,0.0419,1.1313
"13011",482,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13012",482,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"13013",482,6,"hazardous or electric items disposed",26,43.2,0,0.0211,0
"13014",482,6,"large items disposed",27,20,0,0.0211,0
"13015",483,1,"Household heating => 70F",1,81,9,0.000436,0.003924
"13016",483,1,"Household heating < 70F",2,73,4,0.000872,0.003488
"13017",483,1,"Use of heat pump",3,41,0,0.001074,0
"13018",483,1,"Use of air conditioner",4,41,23,0.000598,0.013754
"13019",483,2,"shower - short",5,91,2,0.000115333333333333,0.000230666666666667
"13020",483,2,"shower - long (> 3 min)",6,77,18,0.000173333333333333,0.00312
"13021",483,2,"bath",7,21,0,0.000251333333333333,0
"13022",483,2,"wash-up",8,40,37,3.76666666666667e-05,0.00139366666666667
"13023",483,3,"use of dishwasher",9,24,0,0.000274,0
"13024",483,3,"use of clothes washer",10,35,7,0.000314666666666667,0.00220266666666667
"13025",483,3,"use of clothes dryer",11,11,4,0.000122,0.000488
"13026",483,3,"use of cooking range",12,42.4,0,0.000135,0
"13027",483,3,"use of  oven",13,33,9,0.00015,0.00135
"13028",483,3,"use of self-clean feature of electric oven",14,12,3,0.000178,0.000534
"13029",483,3,"Small kitchen appliance in the home",15,42.4,0,4.75e-05,0
"13030",483,4,"TV/computer use",16,26,59,2e-06,0.000118
"13031",483,5,"air travel - large plane",17,47,3560,0.000179,0.63724
"13032",483,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13033",483,5,"car trips- self only",19,60,419,0.000551,0.230869
"13034",483,5,"car trips - driver and self",20,20,33,0.000554,0.018282
"13035",483,5,"car trips - 2+ people with multiple end points",21,42.4,0,0.000354,0
"13036",483,5,"trips using public ground transportation",22,58,14,0.000276,0.003864
"13037",483,6,"bags of garbage disposed",23,43,25,0.0419,1.0475
"13038",483,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13039",483,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"13040",483,6,"hazardous or electric items disposed",26,42.4,0,0.0211,0
"13041",483,6,"large items disposed",27,14,1,0.0211,0.0211
"13042",484,1,"Household heating => 70F",1,92,5,0.000436,0.00218
"13043",484,1,"Household heating < 70F",2,81,7,0.000872,0.006104
"13044",484,1,"Use of heat pump",3,41,0,0.001074,0
"13045",484,1,"Use of air conditioner",4,42,30,0.000598,0.01794
"13046",484,2,"shower - short",5,85,6,0.000115333333333333,0.000692
"13047",484,2,"shower - long (> 3 min)",6,73,32,0.000173333333333333,0.00554666666666667
"13048",484,2,"bath",7,22,0,0.000251333333333333,0
"13049",484,2,"wash-up",8,40,52,3.76666666666667e-05,0.00195866666666667
"13050",484,3,"use of dishwasher",9,23,0,0.000274,0
"13051",484,3,"use of clothes washer",10,47,8,0.000314666666666667,0.00251733333333333
"13052",484,3,"use of clothes dryer",11,15,3,0.000122,0.000366
"13053",484,3,"use of cooking range",12,44.65,0,0.000135,0
"13054",484,3,"use of  oven",13,38,11,0.00015,0.00165
"13055",484,3,"use of self-clean feature of electric oven",14,18,1,0.000178,0.000178
"13056",484,3,"Small kitchen appliance in the home",15,44.65,0,4.75e-05,0
"13057",484,4,"TV/computer use",16,22,64,2e-06,0.000128
"13058",484,5,"air travel - large plane",17,44,2847,0.000179,0.509613
"13059",484,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13060",484,5,"car trips- self only",19,54,399,0.0004415,0.1761585
"13061",484,5,"car trips - driver and self",20,27,35,0.0004455,0.0155925
"13062",484,5,"car trips - 2+ people with multiple end points",21,44.65,22,0.0002385,0.005247
"13063",484,5,"trips using public ground transportation",22,60,12,0.000138,0.001656
"13064",484,6,"bags of garbage disposed",23,49,26,0.0419,1.0894
"13065",484,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13066",484,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"13067",484,6,"hazardous or electric items disposed",26,44.65,0,0.0211,0
"13068",484,6,"large items disposed",27,20,0,0.0211,0
"13069",485,1,"Household heating => 70F",1,60,5,0.000436,0.00218
"13070",485,1,"Household heating < 70F",2,64,6,0.000872,0.005232
"13071",485,1,"Use of heat pump",3,55,0,0.001074,0
"13072",485,1,"Use of air conditioner",4,41,22,0.000598,0.013156
"13073",485,2,"shower - short",5,97,5,0.000115333333333333,0.000576666666666667
"13074",485,2,"shower - long (> 3 min)",6,81,23,0.000173333333333333,0.00398666666666667
"13075",485,2,"bath",7,18,4,0.000251333333333333,0.00100533333333333
"13076",485,2,"wash-up",8,32,45,3.76666666666667e-05,0.001695
"13077",485,3,"use of dishwasher",9,24,0,0.000274,0
"13078",485,3,"use of clothes washer",10,28,2,0.000314666666666667,0.000629333333333333
"13079",485,3,"use of clothes dryer",11,21,3,0.000122,0.000366
"13080",485,3,"use of cooking range",12,41.6,16,0.000135,0.00216
"13081",485,3,"use of  oven",13,37,11,0.00015,0.00165
"13082",485,3,"use of self-clean feature of electric oven",14,18,4,0.000178,0.000712
"13083",485,3,"Small kitchen appliance in the home",15,41.6,0,4.75e-05,0
"13084",485,4,"TV/computer use",16,21,64,2e-06,0.000128
"13085",485,5,"air travel - large plane",17,51,2759,0.000179,0.493861
"13086",485,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13087",485,5,"car trips- self only",19,47,367,0.000551,0.202217
"13088",485,5,"car trips - driver and self",20,33,36,0.000554,0.019944
"13089",485,5,"car trips - 2+ people with multiple end points",21,41.6,0,0.000354,0
"13090",485,5,"trips using public ground transportation",22,51,16,0.000276,0.004416
"13091",485,6,"bags of garbage disposed",23,41,25,0.0419,1.0475
"13092",485,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13093",485,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"13094",485,6,"hazardous or electric items disposed",26,41.6,0,0.0211,0
"13095",485,6,"large items disposed",27,12,2,0.0211,0.0422
"13096",486,1,"Household heating => 70F",1,79,5,0.000436,0.00218
"13097",486,1,"Household heating < 70F",2,81,2,0.000872,0.001744
"13098",486,1,"Use of heat pump",3,53,0,0.001074,0
"13099",486,1,"Use of air conditioner",4,57,15,0.000598,0.00897
"13100",486,2,"shower - short",5,83,8,1.2e-05,9.6e-05
"13101",486,2,"shower - long (> 3 min)",6,81,21,1.7e-05,0.000357
"13102",486,2,"bath",7,12,0,8.8e-05,0
"13103",486,2,"wash-up",8,43,55,4e-06,0.00022
"13104",486,3,"use of dishwasher",9,20,0,0.000103,0
"13105",486,3,"use of clothes washer",10,43,6,0.000126,0.000756
"13106",486,3,"use of clothes dryer",11,19,3,0.000122,0.000366
"13107",486,3,"use of cooking range",12,45.35,0,0.000135,0
"13108",486,3,"use of  oven",13,31,11,0.00015,0.00165
"13109",486,3,"use of self-clean feature of electric oven",14,21,2,0.000178,0.000356
"13110",486,3,"Small kitchen appliance in the home",15,45.35,0,4.75e-05,0
"13111",486,4,"TV/computer use",16,29,59,2e-06,0.000118
"13112",486,5,"air travel - large plane",17,51,3036,0.000179,0.543444
"13113",486,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13114",486,5,"car trips- self only",19,42,295,0.000551,0.162545
"13115",486,5,"car trips - driver and self",20,38,40,0.000554,0.02216
"13116",486,5,"car trips - 2+ people with multiple end points",21,45.35,0,0.000354,0
"13117",486,5,"trips using public ground transportation",22,55,15,0.000276,0.00414
"13118",486,6,"bags of garbage disposed",23,51,27,0.0419,1.1313
"13119",486,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13120",486,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"13121",486,6,"hazardous or electric items disposed",26,45.35,0,0.0211,0
"13122",486,6,"large items disposed",27,18,0,0.0211,0
"13123",487,1,"Household heating => 70F",1,63,7,0.000436,0.003052
"13124",487,1,"Household heating < 70F",2,93,8,0.000872,0.006976
"13125",487,1,"Use of heat pump",3,45,0,0.001074,0
"13126",487,1,"Use of air conditioner",4,48,22,0.000598,0.013156
"13127",487,2,"shower - short",5,95,4,0.000167,0.000668
"13128",487,2,"shower - long (> 3 min)",6,77,32,0.0002515,0.008048
"13129",487,2,"bath",7,16,0,0.000333,0
"13130",487,2,"wash-up",8,37,38,5.45e-05,0.002071
"13131",487,3,"use of dishwasher",9,25,0,0.0003595,0
"13132",487,3,"use of clothes washer",10,44,3,0.000409,0.001227
"13133",487,3,"use of clothes dryer",11,21,4,0.000122,0.000488
"13134",487,3,"use of cooking range",12,42.2380952380952,0,0.000135,0
"13135",487,3,"use of  oven",13,31,11,0.00015,0.00165
"13136",487,3,"use of self-clean feature of electric oven",14,19,3,0.000178,0.000534
"13137",487,3,"Small kitchen appliance in the home",15,42.2380952380952,0,4.75e-05,0
"13138",487,4,"TV/computer use",16,23,59,2e-06,0.000118
"13139",487,5,"air travel - large plane",17,51,3598,0.000179,0.644042
"13140",487,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13141",487,5,"car trips- self only",19,61,261,0.000551,0.143811
"13142",487,5,"car trips - driver and self",20,27,31,0.000554,0.017174
"13143",487,5,"car trips - 2+ people with multiple end points",21,42.2380952380952,12,0.000354,0.004248
"13144",487,5,"trips using public ground transportation",22,52,12,0.000276,0.003312
"13145",487,6,"bags of garbage disposed",23,43,21,0.0419,0.8799
"13146",487,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13147",487,6,"bags of compost deposited (negative CF)",25,4,2,-0.0419,-0.0838
"13148",487,6,"hazardous or electric items disposed",26,42.2380952380952,0,0.0211,0
"13149",487,6,"large items disposed",27,12,2,0.0211,0.0422
"13150",488,1,"Household heating => 70F",1,60,6,0.000436,0.002616
"13151",488,1,"Household heating < 70F",2,78,4,0.000872,0.003488
"13152",488,1,"Use of heat pump",3,52,0,0.001074,0
"13153",488,1,"Use of air conditioner",4,43,28,0.000598,0.016744
"13154",488,2,"shower - short",5,83,7,0.000199,0.001393
"13155",488,2,"shower - long (> 3 min)",6,87,40,0.000312,0.01248
"13156",488,2,"bath",7,19,0,0.000368,0
"13157",488,2,"wash-up",8,33,43,5.5e-05,0.002365
"13158",488,3,"use of dishwasher",9,23,0,0.000389,0
"13159",488,3,"use of clothes washer",10,40,8,0.000475,0.0038
"13160",488,3,"use of clothes dryer",11,15,3,0.000122,0.000366
"13161",488,3,"use of cooking range",12,43.6,0,0.000135,0
"13162",488,3,"use of  oven",13,38,10,0.00015,0.0015
"13163",488,3,"use of self-clean feature of electric oven",14,13,1,0.000178,0.000178
"13164",488,3,"Small kitchen appliance in the home",15,43.6,0,4.75e-05,0
"13165",488,4,"TV/computer use",16,25,62,2e-06,0.000124
"13166",488,5,"air travel - large plane",17,44,3403,0.000179,0.609137
"13167",488,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13168",488,5,"car trips- self only",19,59,285,0.000551,0.157035
"13169",488,5,"car trips - driver and self",20,39,16,0.000554,0.008864
"13170",488,5,"car trips - 2+ people with multiple end points",21,43.6,13,0.000354,0.004602
"13171",488,5,"trips using public ground transportation",22,57,17,0.000276,0.004692
"13172",488,6,"bags of garbage disposed",23,47,28,0.0419,1.1732
"13173",488,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13174",488,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"13175",488,6,"hazardous or electric items disposed",26,43.6,0,0.0211,0
"13176",488,6,"large items disposed",27,17,2,0.0211,0.0422
"13177",489,1,"Household heating => 70F",1,60,3,0.000436,0.001308
"13178",489,1,"Household heating < 70F",2,76,6,0.000872,0.005232
"13179",489,1,"Use of heat pump",3,42,0,0.001074,0
"13180",489,1,"Use of air conditioner",4,40,27,0.000598,0.016146
"13181",489,2,"shower - short",5,89,7,0.000104333333333333,0.000730333333333333
"13182",489,2,"shower - long (> 3 min)",6,81,28,0.000159333333333333,0.00446133333333333
"13183",489,2,"bath",7,20,7,0.000236666666666667,0.00165666666666667
"13184",489,2,"wash-up",8,27,33,3.36666666666667e-05,0.001111
"13185",489,3,"use of dishwasher",9,25,0,0.000245,0
"13186",489,3,"use of clothes washer",10,45,8,0.000297666666666667,0.00238133333333333
"13187",489,3,"use of clothes dryer",11,20,2,0.000122,0.000244
"13188",489,3,"use of cooking range",12,42.8,0,0.000135,0
"13189",489,3,"use of  oven",13,34,8,0.00015,0.0012
"13190",489,3,"use of self-clean feature of electric oven",14,15,1,0.000178,0.000178
"13191",489,3,"Small kitchen appliance in the home",15,42.8,0,4.75e-05,0
"13192",489,4,"TV/computer use",16,21,58,2e-06,0.000116
"13193",489,5,"air travel - large plane",17,50,3606,0.000179,0.645474
"13194",489,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13195",489,5,"car trips- self only",19,57,327,0.000551,0.180177
"13196",489,5,"car trips - driver and self",20,37,38,0.000554,0.021052
"13197",489,5,"car trips - 2+ people with multiple end points",21,42.8,0,0.000354,0
"13198",489,5,"trips using public ground transportation",22,50,19,0.000276,0.005244
"13199",489,6,"bags of garbage disposed",23,47,18,0.0419,0.7542
"13200",489,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"13201",489,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"13202",489,6,"hazardous or electric items disposed",26,42.8,0,0.0211,0
"13203",489,6,"large items disposed",27,20,0,0.0211,0
"13204",490,1,"Household heating => 70F",1,70,4,0.000436,0.001744
"13205",490,1,"Household heating < 70F",2,89,8,0.000872,0.006976
"13206",490,1,"Use of heat pump",3,53,0,0.001074,0
"13207",490,1,"Use of air conditioner",4,56,19,0.000598,0.011362
"13208",490,2,"shower - short",5,97,4,0.0001505,0.000602
"13209",490,2,"shower - long (> 3 min)",6,74,17,0.0002305,0.0039185
"13210",490,2,"bath",7,12,0,0.000311,0
"13211",490,2,"wash-up",8,43,40,4.85e-05,0.00194
"13212",490,3,"use of dishwasher",9,20,0,0.000316,0
"13213",490,3,"use of clothes washer",10,34,2,0.0003835,0.000767
"13214",490,3,"use of clothes dryer",11,11,2,0.000122,0.000244
"13215",490,3,"use of cooking range",12,42.6190476190476,0,0.000135,0
"13216",490,3,"use of  oven",13,40,10,0.00015,0.0015
"13217",490,3,"use of self-clean feature of electric oven",14,17,2,0.000178,0.000356
"13218",490,3,"Small kitchen appliance in the home",15,42.6190476190476,0,4.75e-05,0
"13219",490,4,"TV/computer use",16,22,60,2e-06,0.00012
"13220",490,5,"air travel - large plane",17,50,3749,0.000179,0.671071
"13221",490,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"13222",490,5,"car trips- self only",19,48,307,0.000551,0.169157
"13223",490,5,"car trips - driver and self",20,24,24,0.000554,0.013296
"13224",490,5,"car trips - 2+ people with multiple end points",21,42.6190476190476,20,0.000354,0.00708
